event_id,timestamp,source_ip,destination_ip,protocol,destination_port,action,bytes_out
F012101,2026-03-13 23:30:23,10.10.0.97,10.10.0.195,UDP,443,ALLOW,336570
F012102,2026-05-22 03:47:03,10.10.0.16,10.10.0.87,UDP,8443,ALLOW,359531
F012103,2026-01-08 19:21:43,10.10.0.42,10.10.0.168,TCP,443,DENY,95194
F012104,2026-06-17 10:10:50,10.10.0.91,10.10.0.83,UDP,1433,ALLOW,91624
F012105,2026-03-24 14:23:20,10.10.0.28,185.10.0.66,UDP,445,ALLOW,3701
F012106,2026-06-21 16:03:54,10.10.0.194,10.10.0.151,TCP,8080,ALLOW,31482
F012107,2026-05-22 17:51:40,10.10.0.46,185.10.0.26,TCP,3389,ALLOW,19811
F012108,2026-03-07 16:42:40,10.10.0.9,10.10.0.105,TCP,8080,ALLOW,18902
F012109,2026-06-04 08:11:08,10.10.0.157,10.10.0.99,TCP,8080,ALLOW,79682
F012110,2026-02-03 05:03:24,10.10.0.50,10.10.0.23,UDP,53,ALLOW,958
F012111,2026-03-24 02:20:43,10.10.0.94,10.10.0.18,TCP,53,DENY,204616
F012112,2026-04-13 16:25:17,10.10.0.164,10.10.0.26,UDP,8443,DENY,49990
F012113,2026-02-01 06:15:33,10.10.0.25,10.10.0.81,TCP,53,ALLOW,4538
F012114,2026-06-15 06:43:46,10.10.0.34,185.10.0.42,UDP,8080,ALLOW,3843
F012115,2026-01-30 07:58:07,10.10.0.89,10.10.0.42,UDP,80,ALLOW,9219
F012116,2026-01-29 13:59:19,10.10.0.111,185.10.0.28,TCP,443,ALLOW,49889
F012117,2026-05-13 15:24:19,10.10.0.66,10.10.0.58,TCP,443,ALLOW,84363
F012118,2026-02-04 08:18:09,10.10.0.36,10.10.0.145,TCP,8080,ALLOW,19273
F012119,2026-04-02 00:42:35,10.10.0.75,185.10.0.8,UDP,3306,ALLOW,222373
F012120,2026-04-03 09:53:28,10.10.0.25,185.10.0.16,TCP,22,ALLOW,325176
F012121,2026-05-15 17:07:47,10.10.0.86,185.10.0.20,UDP,3306,DENY,34050
F012122,2026-03-20 17:05:37,10.10.0.23,10.10.0.174,UDP,445,ALLOW,82679
F012123,2026-01-26 02:54:32,10.10.0.44,185.10.0.66,UDP,1433,ALLOW,109288
F012124,2026-05-14 19:55:50,10.10.0.33,10.10.0.159,TCP,53,ALLOW,156800
F012125,2026-04-28 18:38:08,10.10.0.192,10.10.0.81,UDP,8443,ALLOW,131418
F012126,2026-03-15 22:49:08,10.10.0.97,185.10.0.28,TCP,53,ALLOW,62488
F012127,2026-05-01 12:15:40,10.10.0.157,10.10.0.182,UDP,1433,ALLOW,32458
F012128,2026-05-10 15:21:27,10.10.0.153,10.10.0.26,TCP,53,ALLOW,16278
F012129,2026-02-08 04:14:45,10.10.0.163,10.10.0.180,UDP,22,ALLOW,30006
F012130,2026-04-02 02:41:40,10.10.0.130,185.10.0.5,TCP,445,ALLOW,10705
F012131,2026-02-07 11:34:01,10.10.0.201,10.10.0.181,TCP,3306,ALLOW,88803
F012132,2026-02-09 03:04:27,10.10.0.185,10.10.0.187,UDP,8080,DENY,74425
F012133,2026-04-18 03:55:46,10.10.0.123,185.10.0.50,UDP,53,ALLOW,13813
F012134,2026-01-25 20:47:43,10.10.0.121,185.10.0.109,TCP,8443,DENY,3974
F012135,2026-01-10 03:44:55,10.10.0.124,10.10.0.35,UDP,3389,DENY,82451
F012136,2026-02-22 16:14:49,10.10.0.34,185.10.0.17,UDP,3306,DENY,33945
F012137,2026-04-28 01:35:14,10.10.0.52,10.10.0.135,UDP,445,DENY,98658
F012138,2026-06-29 05:50:45,10.10.0.170,10.10.0.105,TCP,8080,DENY,60554
F012139,2026-06-18 18:16:39,10.10.0.9,10.10.0.163,TCP,53,ALLOW,33248
F012140,2026-04-16 23:04:26,10.10.0.23,10.10.0.16,UDP,53,ALLOW,46476
F012141,2026-05-20 13:45:38,10.10.0.90,10.10.0.59,TCP,8080,ALLOW,87913
F012142,2026-03-02 07:21:21,10.10.0.21,10.10.0.173,UDP,3389,ALLOW,52622
F012143,2026-01-24 05:14:19,10.10.0.34,10.10.0.104,TCP,445,ALLOW,34629
F012144,2026-06-06 07:41:08,10.10.0.48,185.10.0.96,UDP,8080,ALLOW,19985
F012145,2026-02-01 17:44:56,10.10.0.140,185.10.0.108,TCP,80,ALLOW,6036
F012146,2026-03-23 20:10:39,10.10.0.87,10.10.0.36,TCP,8080,ALLOW,28613
F012147,2026-06-16 08:51:48,10.10.0.89,10.10.0.4,UDP,8443,ALLOW,12723
F012148,2026-01-18 03:11:01,10.10.0.185,10.10.0.187,UDP,22,ALLOW,215203
F012149,2026-02-04 09:21:45,10.10.0.59,185.10.0.69,UDP,3306,DENY,744911
F012150,2026-06-27 13:39:24,10.10.0.76,10.10.0.86,UDP,1433,ALLOW,24997
F012151,2026-03-05 12:58:56,10.10.0.193,185.10.0.59,TCP,80,ALLOW,106774
F012152,2026-05-24 02:38:14,10.10.0.6,10.10.0.149,TCP,80,ALLOW,93831
F012153,2026-04-07 16:16:55,10.10.0.182,10.10.0.42,TCP,22,ALLOW,55889
F012154,2026-01-24 13:29:22,10.10.0.71,10.10.0.80,TCP,53,DENY,27588
F012155,2026-03-16 10:12:17,10.10.0.90,10.10.0.115,TCP,3306,ALLOW,26774
F012156,2026-02-14 18:32:10,10.10.0.154,10.10.0.41,UDP,3389,ALLOW,23720
F012157,2026-05-01 03:05:07,10.10.0.105,10.10.0.29,UDP,443,ALLOW,29914
F012158,2026-02-26 02:03:17,10.10.0.91,185.10.0.52,UDP,22,ALLOW,14023
F012159,2026-03-02 18:16:51,10.10.0.137,185.10.0.118,UDP,443,DENY,66634
F012160,2026-01-15 10:01:41,10.10.0.112,185.10.0.38,TCP,3389,DENY,35036
F012161,2026-01-10 09:31:01,10.10.0.75,10.10.0.183,TCP,8080,ALLOW,76129
F012162,2026-03-15 16:21:31,10.10.0.98,10.10.0.144,UDP,1433,ALLOW,26167
F012163,2026-02-11 00:54:33,10.10.0.176,10.10.0.139,TCP,443,DENY,28527
F012164,2026-05-11 09:30:34,10.10.0.77,185.10.0.110,TCP,80,ALLOW,50669
F012165,2026-04-16 03:02:25,10.10.0.134,185.10.0.108,UDP,80,ALLOW,57790
F012166,2026-01-03 15:50:00,10.10.0.192,10.10.0.11,TCP,22,DENY,155428
F012167,2026-02-28 15:16:50,10.10.0.106,10.10.0.111,UDP,8080,DENY,127677
F012168,2026-01-16 08:29:38,10.10.0.177,10.10.0.141,UDP,3389,ALLOW,34464
F012169,2026-04-09 18:16:57,10.10.0.163,185.10.0.98,TCP,8080,DENY,6686
F012170,2026-02-01 01:34:58,10.10.0.14,185.10.0.20,UDP,8443,ALLOW,82522
F012171,2026-01-19 21:00:19,10.10.0.94,10.10.0.12,TCP,445,ALLOW,68417
F012172,2026-03-23 02:27:16,10.10.0.184,10.10.0.71,TCP,8080,ALLOW,47118
F012173,2026-06-26 01:28:53,10.10.0.44,10.10.0.84,UDP,3389,DENY,5355
F012174,2026-02-06 12:47:21,10.10.0.158,185.10.0.65,TCP,443,ALLOW,12717
F012175,2026-05-11 20:35:29,10.10.0.91,10.10.0.6,UDP,22,ALLOW,33549
F012176,2026-05-28 11:52:05,10.10.0.163,185.10.0.43,TCP,8080,ALLOW,102011
F012177,2026-01-20 16:31:49,10.10.0.43,10.10.0.15,TCP,445,DENY,13501
F012178,2026-03-15 20:10:23,10.10.0.44,185.10.0.72,UDP,3389,ALLOW,14110
F012179,2026-02-15 21:26:27,10.10.0.116,10.10.0.164,UDP,8080,ALLOW,361530
F012180,2026-03-21 13:45:55,10.10.0.157,185.10.0.8,UDP,80,DENY,30284
F012181,2026-01-17 05:16:58,10.10.0.184,10.10.0.97,TCP,53,ALLOW,5411
F012182,2026-01-29 06:55:43,10.10.0.76,10.10.0.2,TCP,3389,ALLOW,22546
F012183,2026-03-24 00:06:31,10.10.0.42,10.10.0.147,TCP,443,ALLOW,26513
F012184,2026-03-31 14:34:45,10.10.0.195,10.10.0.53,UDP,3306,ALLOW,38433
F012185,2026-04-28 14:58:03,10.10.0.52,10.10.0.66,TCP,1433,ALLOW,39973
F012186,2026-04-22 04:37:27,10.10.0.8,10.10.0.140,UDP,8080,DENY,62436
F012187,2026-05-15 13:13:07,10.10.0.15,10.10.0.80,UDP,1433,ALLOW,23796
F012188,2026-04-23 17:24:51,10.10.0.7,10.10.0.76,TCP,443,ALLOW,169019
F012189,2026-02-20 12:19:24,10.10.0.148,185.10.0.107,TCP,3389,ALLOW,20042
F012190,2026-05-17 14:52:42,10.10.0.120,185.10.0.45,UDP,3389,ALLOW,58147
F012191,2026-06-28 15:10:02,10.10.0.97,185.10.0.44,TCP,22,ALLOW,51785
F012192,2026-02-16 08:14:43,10.10.0.23,185.10.0.5,TCP,80,ALLOW,22926
F012193,2026-05-11 22:29:11,10.10.0.49,185.10.0.120,TCP,1433,DENY,78831
F012194,2026-01-21 20:22:00,10.10.0.180,10.10.0.91,UDP,443,ALLOW,746269
F012195,2026-05-31 09:30:21,10.10.0.143,10.10.0.184,TCP,80,ALLOW,169142
F012196,2026-06-17 15:16:10,10.10.0.140,10.10.0.36,UDP,53,ALLOW,23840
F012197,2026-04-30 05:57:48,10.10.0.123,10.10.0.175,UDP,22,DENY,50115
F012198,2026-05-29 16:20:03,10.10.0.83,185.10.0.83,UDP,22,ALLOW,5535
F012199,2026-04-28 09:15:07,10.10.0.177,185.10.0.106,TCP,8443,ALLOW,35576
F012200,2026-03-13 06:42:31,10.10.0.145,185.10.0.68,UDP,80,ALLOW,4411
F012201,2026-05-05 07:36:18,10.10.0.77,10.10.0.57,UDP,8080,ALLOW,102986
F012202,2026-05-25 20:27:26,10.10.0.35,185.10.0.104,TCP,1433,DENY,123795
F012203,2026-02-14 00:57:39,10.10.0.188,185.10.0.118,TCP,445,ALLOW,33686
F012204,2026-06-27 18:25:15,10.10.0.87,10.10.0.118,UDP,3389,ALLOW,15450
F012205,2026-02-05 06:07:18,10.10.0.34,10.10.0.167,UDP,8443,ALLOW,30951
F012206,2026-06-27 03:43:26,10.10.0.38,10.10.0.104,UDP,8080,ALLOW,20446
F012207,2026-03-12 20:38:54,10.10.0.201,185.10.0.61,UDP,22,ALLOW,5653
F012208,2026-03-04 02:38:19,10.10.0.45,10.10.0.20,TCP,445,DENY,53932
F012209,2026-06-07 16:08:50,10.10.0.150,185.10.0.34,UDP,3306,DENY,43165
F012210,2026-03-03 12:15:09,10.10.0.121,185.10.0.16,TCP,22,ALLOW,144439
F012211,2026-01-15 10:19:43,10.10.0.169,10.10.0.6,UDP,1433,ALLOW,3857
F012212,2026-01-30 03:43:29,10.10.0.141,10.10.0.37,UDP,3306,ALLOW,15429
F012213,2026-03-16 17:31:35,10.10.0.164,10.10.0.163,UDP,3306,ALLOW,86616
F012214,2026-01-02 02:05:53,10.10.0.38,10.10.0.35,TCP,8080,ALLOW,207336
F012215,2026-02-23 13:19:37,10.10.0.162,10.10.0.122,TCP,8443,ALLOW,101430
F012216,2026-04-23 00:39:57,10.10.0.27,10.10.0.95,UDP,3389,ALLOW,77692
F012217,2026-04-26 05:33:49,10.10.0.168,10.10.0.190,UDP,80,ALLOW,11325
F012218,2026-05-02 08:05:03,10.10.0.111,10.10.0.111,UDP,53,ALLOW,241387
F012219,2026-03-22 02:13:32,10.10.0.31,185.10.0.5,UDP,8443,ALLOW,79498
F012220,2026-06-27 12:35:40,10.10.0.24,10.10.0.137,TCP,1433,ALLOW,73707
F012221,2026-01-20 07:47:14,10.10.0.87,185.10.0.37,TCP,1433,ALLOW,20517
F012222,2026-06-10 02:58:43,10.10.0.185,10.10.0.185,UDP,80,ALLOW,97123
F012223,2026-01-12 11:15:45,10.10.0.103,10.10.0.161,TCP,445,ALLOW,13142
F012224,2026-01-10 02:15:51,10.10.0.59,185.10.0.83,TCP,3306,ALLOW,43761
F012225,2026-01-09 03:25:36,10.10.0.117,10.10.0.148,UDP,445,ALLOW,111815
F012226,2026-03-28 17:43:22,10.10.0.159,10.10.0.188,UDP,3306,ALLOW,51043
F012227,2026-06-25 17:53:06,10.10.0.22,10.10.0.157,UDP,8443,DENY,280324
F012228,2026-04-15 22:35:38,10.10.0.24,10.10.0.154,TCP,8080,ALLOW,5383
F012229,2026-01-30 23:05:04,10.10.0.65,10.10.0.128,UDP,22,ALLOW,82363
F012230,2026-02-02 10:38:40,10.10.0.22,185.10.0.49,UDP,3306,ALLOW,24163
F012231,2026-05-04 02:40:59,10.10.0.141,10.10.0.108,TCP,80,ALLOW,10956
F012232,2026-01-03 04:59:15,10.10.0.121,185.10.0.49,UDP,8443,ALLOW,1481
F012233,2026-05-28 16:02:25,10.10.0.133,10.10.0.66,TCP,53,ALLOW,26478
F012234,2026-03-14 17:05:52,10.10.0.128,10.10.0.19,UDP,80,ALLOW,18243
F012235,2026-06-18 15:21:53,10.10.0.92,185.10.0.88,TCP,22,ALLOW,24407
F012236,2026-03-30 01:56:11,10.10.0.81,185.10.0.85,TCP,8080,ALLOW,21543
F012237,2026-04-11 13:10:19,10.10.0.114,185.10.0.70,TCP,3389,ALLOW,9541
F012238,2026-04-27 18:52:11,10.10.0.140,10.10.0.25,UDP,8080,DENY,149308
F012239,2026-06-22 08:25:35,10.10.0.148,10.10.0.70,TCP,445,ALLOW,79753
F012240,2026-04-29 01:16:50,10.10.0.109,185.10.0.12,UDP,1433,DENY,37198
F012241,2026-05-20 05:45:41,10.10.0.41,185.10.0.108,TCP,80,ALLOW,39137
F012242,2026-04-20 06:49:41,10.10.0.198,10.10.0.41,TCP,80,ALLOW,80977
F012243,2026-02-06 13:08:35,10.10.0.86,185.10.0.9,TCP,443,ALLOW,441130
F012244,2026-05-01 14:46:18,10.10.0.122,10.10.0.185,UDP,3389,ALLOW,147448
F012245,2026-04-26 05:47:32,10.10.0.9,185.10.0.3,TCP,443,DENY,5081
F012246,2026-05-22 18:00:59,10.10.0.105,10.10.0.40,TCP,8443,ALLOW,19220
F012247,2026-02-09 18:24:17,10.10.0.148,10.10.0.49,TCP,53,DENY,59401
F012248,2026-02-13 16:22:46,10.10.0.47,10.10.0.157,TCP,1433,DENY,144492
F012249,2026-02-13 05:40:54,10.10.0.113,185.10.0.84,TCP,1433,ALLOW,29563
F012250,2026-01-14 08:42:37,10.10.0.39,185.10.0.62,TCP,1433,ALLOW,79195
F012251,2026-05-10 13:23:24,10.10.0.188,185.10.0.100,TCP,1433,ALLOW,27576
F012252,2026-05-14 01:50:29,10.10.0.38,10.10.0.8,UDP,445,ALLOW,205763
F012253,2026-06-19 22:26:50,10.10.0.10,185.10.0.66,UDP,443,ALLOW,48975
F012254,2026-03-01 08:54:19,10.10.0.126,10.10.0.149,UDP,445,ALLOW,3927
F012255,2026-04-15 12:08:52,10.10.0.158,185.10.0.18,TCP,1433,DENY,88310
F012256,2026-06-17 03:26:58,10.10.0.156,10.10.0.89,TCP,3306,ALLOW,31010
F012257,2026-03-17 17:16:54,10.10.0.180,185.10.0.53,TCP,53,ALLOW,14874
F012258,2026-06-10 17:07:20,10.10.0.192,10.10.0.135,TCP,1433,ALLOW,95823
F012259,2026-06-02 20:57:29,10.10.0.188,10.10.0.160,UDP,1433,ALLOW,10815
F012260,2026-02-23 05:50:33,10.10.0.46,10.10.0.111,TCP,445,ALLOW,15426
F012261,2026-01-29 15:40:45,10.10.0.192,10.10.0.112,TCP,1433,ALLOW,83606
F012262,2026-03-22 10:00:20,10.10.0.125,10.10.0.33,TCP,22,ALLOW,35065
F012263,2026-03-22 13:38:40,10.10.0.148,10.10.0.12,TCP,445,DENY,17635
F012264,2026-03-15 14:19:32,10.10.0.16,10.10.0.170,UDP,22,ALLOW,12098
F012265,2026-04-02 05:02:37,10.10.0.44,10.10.0.170,UDP,53,ALLOW,42438
F012266,2026-04-08 09:22:24,10.10.0.72,10.10.0.134,TCP,8443,ALLOW,249556
F012267,2026-01-15 14:49:46,10.10.0.66,185.10.0.17,TCP,1433,ALLOW,36338
F012268,2026-05-30 16:16:41,10.10.0.91,185.10.0.57,UDP,22,ALLOW,29693
F012269,2026-03-04 07:57:15,10.10.0.109,10.10.0.126,TCP,80,ALLOW,16525
F012270,2026-01-05 19:24:21,10.10.0.57,185.10.0.34,UDP,445,ALLOW,12929
F012271,2026-01-28 20:31:21,10.10.0.201,10.10.0.33,TCP,3306,ALLOW,18151
F012272,2026-05-29 20:15:46,10.10.0.73,185.10.0.53,TCP,3306,ALLOW,261987
F012273,2026-04-18 20:50:07,10.10.0.22,10.10.0.178,TCP,1433,ALLOW,2102
F012274,2026-06-05 16:53:39,10.10.0.146,10.10.0.73,TCP,22,DENY,41858
F012275,2026-02-01 14:12:37,10.10.0.192,185.10.0.37,UDP,53,ALLOW,36906
F012276,2026-02-02 18:37:24,10.10.0.79,10.10.0.132,TCP,80,ALLOW,144515
F012277,2026-02-16 04:40:36,10.10.0.34,10.10.0.126,TCP,3389,ALLOW,14819
F012278,2026-03-28 22:34:05,10.10.0.148,10.10.0.35,TCP,8080,ALLOW,21050
F012279,2026-01-10 21:48:22,10.10.0.90,10.10.0.110,TCP,443,ALLOW,86001
F012280,2026-05-24 18:23:44,10.10.0.6,10.10.0.187,UDP,3389,DENY,66394
F012281,2026-02-15 10:45:37,10.10.0.174,10.10.0.30,TCP,80,ALLOW,8907
F012282,2026-04-13 14:49:39,10.10.0.198,10.10.0.165,TCP,22,ALLOW,84033
F012283,2026-06-19 11:57:51,10.10.0.149,10.10.0.4,TCP,53,DENY,68242
F012284,2026-05-17 08:47:18,10.10.0.87,185.10.0.100,UDP,8080,ALLOW,79902
F012285,2026-04-14 23:02:09,10.10.0.145,10.10.0.27,TCP,8080,ALLOW,154662
F012286,2026-06-24 00:40:32,10.10.0.82,10.10.0.91,TCP,3306,ALLOW,5499
F012287,2026-04-09 12:33:12,10.10.0.115,185.10.0.27,UDP,443,DENY,43595
F012288,2026-01-31 19:37:34,10.10.0.38,10.10.0.27,UDP,443,ALLOW,107057
F012289,2026-04-06 22:24:18,10.10.0.198,10.10.0.20,TCP,443,DENY,63604
F012290,2026-04-22 07:30:37,10.10.0.93,10.10.0.47,TCP,8443,ALLOW,5955
F012291,2026-05-19 12:40:37,10.10.0.123,185.10.0.12,UDP,8443,ALLOW,213719
F012292,2026-03-10 01:56:18,10.10.0.148,10.10.0.190,UDP,8443,ALLOW,13022
F012293,2026-01-01 05:51:32,10.10.0.81,185.10.0.71,TCP,443,ALLOW,37910
F012294,2026-01-19 08:50:39,10.10.0.95,185.10.0.19,TCP,443,ALLOW,19746
F012295,2026-06-25 20:13:36,10.10.0.184,10.10.0.129,TCP,8443,ALLOW,206852
F012296,2026-05-11 10:00:03,10.10.0.159,10.10.0.35,UDP,80,ALLOW,265947
F012297,2026-06-23 17:09:19,10.10.0.113,10.10.0.78,TCP,8080,ALLOW,26491
F012298,2026-04-04 18:35:16,10.10.0.45,10.10.0.194,TCP,443,ALLOW,283166
F012299,2026-01-12 11:03:15,10.10.0.165,185.10.0.18,TCP,1433,DENY,20734
F012300,2026-05-08 10:21:18,10.10.0.84,10.10.0.161,UDP,445,ALLOW,108485
F012301,2026-05-08 18:58:52,10.10.0.200,10.10.0.145,UDP,445,ALLOW,3414
F012302,2026-05-08 23:29:08,10.10.0.38,10.10.0.100,UDP,8443,DENY,10600
F012303,2026-06-22 23:00:20,10.10.0.80,185.10.0.2,TCP,1433,ALLOW,39144
F012304,2026-01-21 16:35:36,10.10.0.145,185.10.0.104,TCP,8443,ALLOW,30127
F012305,2026-01-28 10:20:09,10.10.0.91,10.10.0.57,UDP,8080,ALLOW,29456
F012306,2026-06-05 19:11:04,10.10.0.110,10.10.0.180,UDP,443,ALLOW,16698
F012307,2026-06-06 22:50:39,10.10.0.193,10.10.0.130,TCP,445,ALLOW,27397
F012308,2026-04-24 03:53:57,10.10.0.40,10.10.0.108,TCP,22,ALLOW,5836
F012309,2026-05-31 13:15:06,10.10.0.60,10.10.0.86,TCP,8443,DENY,19257
F012310,2026-04-08 08:59:58,10.10.0.188,185.10.0.99,TCP,443,ALLOW,267084
F012311,2026-06-13 15:33:16,10.10.0.187,10.10.0.25,TCP,8443,ALLOW,61661
F012312,2026-02-26 01:45:46,10.10.0.39,10.10.0.153,UDP,445,ALLOW,17066
F012313,2026-06-28 07:36:55,10.10.0.102,10.10.0.52,UDP,8443,DENY,37081
F012314,2026-01-05 05:05:00,10.10.0.186,10.10.0.133,UDP,3389,ALLOW,95596
F012315,2026-03-13 20:48:49,10.10.0.161,10.10.0.92,UDP,445,ALLOW,11706
F012316,2026-06-16 15:57:23,10.10.0.100,10.10.0.29,UDP,80,DENY,785796
F012317,2026-01-06 12:28:59,10.10.0.152,10.10.0.107,UDP,22,DENY,255184
F012318,2026-04-13 06:32:00,10.10.0.44,10.10.0.46,TCP,443,ALLOW,13706
F012319,2026-02-18 15:25:14,10.10.0.123,10.10.0.4,UDP,1433,ALLOW,41319
F012320,2026-06-23 13:31:53,10.10.0.124,10.10.0.144,TCP,1433,DENY,17701
F012321,2026-02-28 22:26:41,10.10.0.147,10.10.0.60,UDP,1433,DENY,77918
F012322,2026-02-19 15:40:55,10.10.0.187,185.10.0.31,UDP,445,ALLOW,32628
F012323,2026-02-21 15:32:13,10.10.0.149,10.10.0.90,UDP,8080,ALLOW,178400
F012324,2026-01-22 13:13:54,10.10.0.166,10.10.0.126,TCP,80,DENY,27927
F012325,2026-04-13 01:09:18,10.10.0.149,185.10.0.81,TCP,445,ALLOW,112189
F012326,2026-06-13 00:05:32,10.10.0.94,185.10.0.46,TCP,53,ALLOW,32633
F012327,2026-03-01 13:57:14,10.10.0.45,10.10.0.158,TCP,53,ALLOW,2699
F012328,2026-01-09 19:34:15,10.10.0.200,10.10.0.193,TCP,1433,ALLOW,13853
F012329,2026-06-17 09:49:17,10.10.0.132,185.10.0.84,TCP,8443,ALLOW,39835
F012330,2026-02-20 07:52:38,10.10.0.145,10.10.0.11,UDP,8080,ALLOW,38386
F012331,2026-06-07 05:28:03,10.10.0.102,185.10.0.10,UDP,8443,DENY,12660
F012332,2026-04-17 17:46:02,10.10.0.76,10.10.0.15,TCP,3306,ALLOW,153814
F012333,2026-04-16 03:37:24,10.10.0.5,10.10.0.39,UDP,80,ALLOW,33499
F012334,2026-03-20 23:26:12,10.10.0.5,10.10.0.58,TCP,1433,DENY,25093
F012335,2026-02-20 21:50:27,10.10.0.79,10.10.0.32,TCP,3306,ALLOW,8691
F012336,2026-02-01 10:45:19,10.10.0.92,10.10.0.37,UDP,445,ALLOW,14070
F012337,2026-05-07 09:43:35,10.10.0.183,10.10.0.16,TCP,80,ALLOW,24296
F012338,2026-04-27 14:20:15,10.10.0.9,10.10.0.189,TCP,445,ALLOW,25901
F012339,2026-02-19 06:02:37,10.10.0.62,10.10.0.60,UDP,22,ALLOW,44662
F012340,2026-01-12 18:02:35,10.10.0.28,10.10.0.136,TCP,53,ALLOW,7092
F012341,2026-05-07 10:58:26,10.10.0.116,185.10.0.61,UDP,22,ALLOW,37147
F012342,2026-02-01 08:05:52,10.10.0.133,10.10.0.53,TCP,22,ALLOW,167153
F012343,2026-05-31 17:48:50,10.10.0.101,10.10.0.94,TCP,22,ALLOW,15641
F012344,2026-06-20 00:25:24,10.10.0.42,185.10.0.46,TCP,443,ALLOW,19515
F012345,2026-03-26 15:58:39,10.10.0.63,10.10.0.131,TCP,445,ALLOW,95022
F012346,2026-03-24 18:59:47,10.10.0.197,10.10.0.78,TCP,3306,ALLOW,1911
F012347,2026-02-06 22:27:50,10.10.0.191,185.10.0.101,TCP,445,ALLOW,85790
F012348,2026-01-19 21:24:52,10.10.0.170,10.10.0.45,UDP,80,ALLOW,41773
F012349,2026-06-14 18:16:47,10.10.0.110,10.10.0.131,UDP,22,ALLOW,4403
F012350,2026-01-26 02:41:25,10.10.0.13,10.10.0.175,UDP,53,DENY,19225
F012351,2026-04-14 20:49:32,10.10.0.96,10.10.0.119,TCP,443,ALLOW,6547
F012352,2026-06-20 13:38:52,10.10.0.175,10.10.0.164,TCP,445,ALLOW,445324
F012353,2026-04-21 03:12:51,10.10.0.66,10.10.0.149,TCP,8080,ALLOW,13688
F012354,2026-02-08 06:45:14,10.10.0.11,10.10.0.54,TCP,22,ALLOW,29982
F012355,2026-06-09 05:20:09,10.10.0.136,10.10.0.116,UDP,22,ALLOW,78048
F012356,2026-04-16 03:29:41,10.10.0.155,185.10.0.91,TCP,22,ALLOW,16425
F012357,2026-03-21 10:38:35,10.10.0.54,185.10.0.37,TCP,22,ALLOW,261990
F012358,2026-05-27 12:01:28,10.10.0.177,185.10.0.12,UDP,53,ALLOW,4148
F012359,2026-01-30 22:37:31,10.10.0.38,10.10.0.119,TCP,3389,ALLOW,9871
F012360,2026-03-26 03:26:40,10.10.0.102,10.10.0.81,TCP,3306,ALLOW,25453
F012361,2026-04-21 18:01:25,10.10.0.158,185.10.0.83,UDP,8443,ALLOW,74383
F012362,2026-06-20 01:59:56,10.10.0.4,185.10.0.74,TCP,22,ALLOW,21176
F012363,2026-06-06 13:27:30,10.10.0.183,10.10.0.25,UDP,1433,ALLOW,16774
F012364,2026-05-07 15:02:53,10.10.0.47,10.10.0.192,UDP,445,ALLOW,11974
F012365,2026-06-15 04:48:16,10.10.0.110,185.10.0.72,UDP,445,ALLOW,9060
F012366,2026-04-26 07:50:00,10.10.0.155,10.10.0.50,TCP,8443,ALLOW,21103
F012367,2026-04-01 03:04:23,10.10.0.184,185.10.0.66,TCP,22,ALLOW,45239
F012368,2026-06-01 04:57:23,10.10.0.176,185.10.0.34,UDP,80,ALLOW,3335
F012369,2026-01-15 13:38:43,10.10.0.201,185.10.0.100,UDP,1433,ALLOW,51594
F012370,2026-03-13 10:18:31,10.10.0.98,10.10.0.75,UDP,80,ALLOW,4734
F012371,2026-03-26 15:57:47,10.10.0.123,10.10.0.126,TCP,445,ALLOW,32876
F012372,2026-01-16 14:23:03,10.10.0.71,10.10.0.81,UDP,8080,ALLOW,18676
F012373,2026-04-07 08:08:06,10.10.0.74,185.10.0.71,TCP,8443,ALLOW,62029
F012374,2026-06-19 09:29:27,10.10.0.196,10.10.0.39,UDP,22,ALLOW,3288
F012375,2026-04-04 06:15:08,10.10.0.114,10.10.0.124,UDP,22,ALLOW,23405
F012376,2026-04-17 11:24:10,10.10.0.44,10.10.0.139,TCP,443,ALLOW,6776
F012377,2026-03-03 02:47:21,10.10.0.95,185.10.0.59,UDP,53,ALLOW,45313
F012378,2026-02-07 09:56:10,10.10.0.131,10.10.0.68,UDP,3389,ALLOW,44442
F012379,2026-02-08 22:51:18,10.10.0.103,10.10.0.182,UDP,3306,ALLOW,115227
F012380,2026-03-13 13:24:55,10.10.0.30,10.10.0.4,UDP,8443,ALLOW,19881
F012381,2026-03-17 03:46:06,10.10.0.36,185.10.0.4,TCP,3306,ALLOW,16514
F012382,2026-01-26 09:12:40,10.10.0.101,185.10.0.88,TCP,445,ALLOW,51218
F012383,2026-01-06 01:58:47,10.10.0.154,10.10.0.75,TCP,80,ALLOW,38575
F012384,2026-02-14 10:16:51,10.10.0.111,10.10.0.30,UDP,3389,ALLOW,154170
F012385,2026-05-10 18:26:29,10.10.0.158,185.10.0.34,TCP,3306,ALLOW,28278
F012386,2026-04-03 22:49:44,10.10.0.14,10.10.0.69,UDP,443,ALLOW,66456
F012387,2026-05-03 17:11:51,10.10.0.36,10.10.0.169,UDP,443,DENY,776897
F012388,2026-06-11 00:50:17,10.10.0.57,10.10.0.84,TCP,80,ALLOW,1221683
F012389,2026-02-20 07:59:25,10.10.0.121,185.10.0.11,UDP,443,ALLOW,48555
F012390,2026-02-24 00:35:03,10.10.0.97,185.10.0.34,TCP,80,ALLOW,74966
